0,1,2
0.6188516,3.3379283,0.76227844
0.45396653,2.3724046,0.52250916
0.8909581,4.8953557,1.1540552
0.32628915,1.6288408,0.33673516
0.2905046,1.4189953,0.2837339
0.29896703,1.470537,0.2970068
0.45975,2.4005733,0.5286781
0.39290577,2.0164914,0.43309712
0.32328406,1.6120735,0.3326187
0.42176598,2.1874166,0.47570693
0.45647946,2.3875685,0.52524847
0.34276748,1.7259489,0.3604223
0.3496492,1.766559,0.37133726
0.3391022,1.7043054,0.35514855
0.29591063,1.4511081,0.29184446
0.29732975,1.4603059,0.29461098
0.2945024,1.4439502,0.29027084
0.2956835,1.447144,0.29079098
0.38012886,1.9447027,0.4151336
0.30171508,1.4842805,0.30077916
0.3122763,1.5484811,0.31672898
0.3111025,1.5423168,0.31487036
0.29096138,1.4221264,0.28439063
0.34503943,1.7377328,0.36383566
0.29603472,1.4525193,0.2926469
0.33903006,1.707394,0.35657552
0.33934006,1.7049755,0.35557172
0.2986392,1.469066,0.29676446
0.31537214,1.5666167,0.32149264
0.310727,1.5392325,0.31444782
0.36086008,1.8320125,0.3873272
0.31858656,1.5867486,0.32636678
0.2943962,1.4410161,0.28992563
0.29364422,1.4366684,0.28884324
0.38002223,1.942225,0.41513592
0.6452165,3.473666,0.7945729
0.29619732,1.4543821,0.2930493
0.30426037,1.503039,0.3050805
0.35710087,1.8079072,0.381411
0.3193233,1.5904104,0.3269891
0.35138604,1.7788262,0.3744479
0.30371436,1.499415,0.3048242
0.30249104,1.4884247,0.3010371
0.2988967,1.4660019,0.29597318
0.31801656,1.5829185,0.3250123
0.2945448,1.4417952,0.28985992
0.29585367,1.4480103,0.2911058
0.2973028,1.4595617,0.29408017
0.29619682,1.4511503,0.29187736
0.29875624,1.4684917,0.29641476
0.29428148,1.4384973,0.28890815
0.5260994,2.7869174,0.6246888
0.31076667,1.5389186,0.31396118
0.3016932,1.486396,0.3005668
0.31076667,1.5389186,0.31396118
0.3352167,1.681319,0.34928995
0.3472856,1.7504269,0.36642537
0.32893762,1.6472219,0.34116226
0.33160657,1.6591008,0.3448371
0.29634953,1.4518114,0.29238254
0.36634818,1.8596765,0.3937692
0.31076667,1.5389186,0.31396118
0.351794,1.7756802,0.37302727
0.38534194,1.9710797,0.421195
0.30090177,1.4820869,0.29989132
0.3889295,1.9922719,0.42682752
0.30388477,1.4982684,0.30371195
0.33160657,1.6591008,0.3448371
0.2894454,1.4098715,0.28166708
0.29694515,1.4565755,0.29393214
0.35620797,1.8048545,0.38096544
0.30456898,1.5043367,0.30571344
0.37694106,1.9240531,0.41022885
0.29761684,1.460491,0.29500765
0.33049792,1.6553041,0.34343022
0.2935269,1.4367057,0.28844824
0.29701713,1.457631,0.2935833
0.34706238,1.7479857,0.36685702
0.33403286,1.6755118,0.3483289
0.31996834,1.5959326,0.3283637
0.31951544,1.5899101,0.3270765
0.43832812,2.2820098,0.49932253
0.6452165,3.473666,0.7945729
0.34536302,1.746323,0.36672333
0.45591345,2.380883,0.5242595
0.39641973,2.0346441,0.43754148
0.42565456,2.2059162,0.4806658
0.30529854,1.5112572,0.3074753
0.2965853,1.4572328,0.29339716
0.32796195,1.6424044,0.3400206
0.39876854,2.0544565,0.4432237
0.32599756,1.6302422,0.33702344
0.29142606,1.4248582,0.28512415
0.32537004,1.6231915,0.33527192
0.29882756,1.4677669,0.29626444
0.29952767,1.4720134,0.2975906
0.2919994,1.4271892,0.28603917
0.31738433,1.5778188,0.32433665
0.32451394,1.6194626,0.3345995
0.3450375,1.7386965,0.36467484
0.29622352,1.4532984,0.2926337
0.33941546,1.7091892,0.35675243
0.2921314,1.4308792,0.28755337
0.29717663,1.4580945,0.29398838
0.3307173,1.6557429,0.34340858
0.29412276,1.4413897,0.28985852
0.30145007,1.4847502,0.3005945
0.30296764,1.494232,0.30316854
0.34891587,1.7582376,0.368872
0.3037071,1.4990062,0.3043996
0.296126,1.4519299,0.29244328
0.3172834,1.5783004,0.32409787
0.32781026,1.6406826,0.33959812
0.29768622,1.4637237,0.29527184
0.3036892,1.5007576,0.30535668
0.29532644,1.4497296,0.29223222
0.32055306,1.595214,0.32808524
0.2980943,1.4662472,0.29592848
0.29891604,1.467262,0.2961498
0.39866227,2.0476649,0.44092238
0.41862214,2.1690314,0.4716218
0.30349287,1.4966501,0.30371264
0.31614584,1.5709544,0.32256362
0.3062402,1.5120568,0.30761915
0.30573606,1.5109959,0.30709913
0.31892446,1.5884408,0.32712826
