0,1,2
0.3318259,0.7122504,0.61853933
0.9617871,0.2665214,0.06270477
0.43365946,0.0,0.9010768
0.46252438,0.4249496,0.7781318
0.0,0.0,0.0
0.99885803,0.047777686,0.0
0.0641173,0.02224291,0.99769443
0.33718127,0.64237297,0.68823373
0.093942925,0.20061387,0.9751557
0.17943293,0.35851333,0.91611797
0.68173075,0.2835525,0.6744191
0.15431097,0.31858015,0.9352512
0.0,0.0,1.0
0.074789554,0.2370057,0.96862525
0.5321259,0.05368814,0.8449613
0.0,0.61500275,0.78852504
0.098010026,0.5477688,0.830869
0.0,0.0,0.0
0.967178,0.0,0.2540998
0.0,0.0,0.0
0.0,7.087851e-08,4.7675877e-07
0.0,0.0,0.0
0.0,0.0,0.0
0.16291949,0.26267052,0.95103174
0.2622239,0.5520188,0.7915262
0.0,0.0,0.0
0.16305012,0.2627153,0.950997
0.30862004,0.9497163,0.052843694
0.2619492,0.552027,0.79161155
0.56405103,0.19336475,0.80278045
0.9360902,0.07468523,0.34374028
0.11297658,0.045546625,0.9925532
0.0,0.0,0.0
0.021017114,0.9969266,0.07547065
0.12375128,0.6199212,0.774844
1.3569263e-07,1.03386295e-08,1.2439126e-07
0.0,0.0,0.0
0.36274424,0.37667716,0.8523678
0.0,0.0,1.0
0.11961721,0.6076124,0.7851744
0.2730036,0.44997442,0.8502894
1.4495042e-08,1.8025956e-08,2.9742454e-08
0.0,0.22569071,0.974199
0.44479072,0.6795086,0.58346325
0.0,0.0,0.0
0.17173594,0.78880453,0.5901646
0.09422599,0.0,0.9955508
0.0,0.44954652,0.8932569
0.6420798,0.0,0.7666378
0.23735353,0.2184063,0.94655275
0.0,0.0,0.0
0.0,0.0,1.0
0.18864183,0.0,0.98204595
2.7790232e-09,1.3502128e-09,4.4114408e-08
0.18864183,0.0,0.98204595
0.0,0.0,1.0751153e-08
0.07104905,0.0,0.9974728
0.0,0.0,5.984138e-08
0.0,0.0,0.0
0.0,0.16675013,0.98599917
0.0,0.0,1.0
0.18864183,0.0,0.98204595
0.0,0.0,1.0
0.0,0.0,1.0
7.6785895e-08,6.8058296e-07,8.6062715e-07
0.04311987,0.9539486,0.29685447
4.944397e-08,9.466204e-09,4.0692467e-09
0.0,0.0,0.0
0.0,0.0,0.0
0.1567442,0.09458533,0.9830996
0.113777384,0.35669804,0.9272654
0.07226145,0.434483,0.89777654
0.029831454,0.22045043,0.9749419
0.0,1.4639513e-08,4.1281105e-08
0.2495083,0.38623327,0.8880143
0.0,6.8115455e-08,8.7360824e-08
0.0,0.0,0.0
0.19430014,0.079772875,0.977693
0.17944866,0.265375,0.9472984
0.0,0.0,0.0
0.0,0.0,1.3723386e-08
0.03933149,0.95654464,0.28892127
