0,1,2
-9.502244,-45.656765,26.55828
16.772495,-32.752724,-29.063807
20.495625,35.408115,-3.2610996
40.98335,-31.315258,6.224375
-6.86483,-0.45218995,47.092594
-30.906017,-32.900536,34.0495
-20.747614,44.17515,-20.307976
-35.15267,-25.87292,36.44711
27.65237,-5.168463,25.787395
23.250061,11.985951,-36.82123
-7.3693933,-53.735054,-22.064714
17.348145,-16.857092,38.959404
18.218964,-26.549152,30.810308
-35.261723,-1.458226,-45.03922
2.2740748,12.664199,6.5846453
-28.80421,-36.6175,-22.65111
-19.615149,6.2058244,-39.511585
9.519546,8.470897,6.945719
-11.710529,-13.756048,26.475834
8.064617,11.463392,-9.083433
-52.220486,13.738251,-2.4352508
-18.996119,11.873736,29.097624
-26.722225,-4.1498814,30.753946
39.783993,-16.197392,7.4808264
